英文称谓,名,中间名,姓,中文称谓,单位,部门,职务,商务地址 街道,商务地址 街道 2,商务地址 街道 3,商务地址 市/县,商务地址 省/市/自治区,商务地址 邮政编码,商务地址 国家/地区,住宅地址 街道,住宅地址 街道 2,住宅地址 街道 3,住宅地址 市/县,住宅地址 省/市/自治区,住宅地址 邮政编码,住宅地址 国家/地区,其他地址 街道,其他地址 街道 2,其他地址 街道 3,其他地址 市/县,其他地址 省/市/自治区,其他地址 邮政编码,其他地址 国家/地区,助理的电话,商务传真,商务电话,商务电话 2,回电话,车载电话,单位主要电话,住宅传真,住宅电话,住宅电话 2,ISDN,移动电话,其他传真,其他电话,寻呼机,主要电话,无绳电话,TTY/TDD 电话,电报,Internet 忙闲,办公地点,地点,电子邮件地址,电子邮件类型,电子邮件显示名称,电子邮件 2 地址,电子邮件 2 类型,电子邮件 2 显示名,电子邮件 3 地址,电子邮件 3 类型,电子邮件 3 显示名,附注,工作证号码,关键词,记帐信息,纪念日,经理姓名,类别,里程,敏感度,目录服务器,配偶,其他地址 - 邮箱,商务地址 - 邮箱,身份证编号,生日,私有,缩写,网页,性别,业余爱好,引用者,用户 1,用户 2,用户 3,用户 4,优先级,语言,帐户,职业,助理的姓名,住宅地址 - 邮箱,子女
,,,,人民艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01064389802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺术杂志画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8610 84569276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,东磊影像画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-59789263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,诗艺书画苑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-59145691   (0)13901293652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,XI艺术机构,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-59781341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,水木当代艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8610 6433 4216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,兴艺东方艺术品中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13521283014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大河画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-59789058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,babù•泛视觉空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, +86 -010- 64158616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,一月当代画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86 10  64277748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,D. Art Space 画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13401136995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1949画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-63132289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13810469022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,成仁华艺艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-64668777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,秦昊画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(010) 87790461    87790458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,墙美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8610 -65648232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺术ISSUE Projects,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 10 64327030  64340266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,样艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-52100663、13810804126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京苏蒙画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-89579113 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,宋庄水墨同盟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-69598811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,段落空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010- 52023895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,九立方画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-84599210   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,汉森画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-52023823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,渡那国际艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8610-52023955/3956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,墨海堂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-58263207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,东方盛景画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-87394286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,伴行画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-64352113 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,古阳国际艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-67203486 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Z空间艺术沙龙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-87394103 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,世纪艺苑画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-67366631　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,圣邦德画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-84560051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,尚尊艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-5978-9075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RosieArtSpace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-64325751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,玛惢乐画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-6431-0255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Li Gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86 10 64311630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,左天艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,（86）10 5978 9378 ，  +86   10 57100729 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,昌阿特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,（010）59789898/59789899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,缘分新媒体艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-59789896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,798时态空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+8610 59789180  59789181 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,墙艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-13146470492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,东街画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86-10-59789418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大风画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-84599405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3818库画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-86882525/84566664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,JP王道画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13718571118、13910534359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,梯级艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 10 8456 1529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,万世典藏画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00886-10-5978-4822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,依顿画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51305574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,兴艺画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13671112065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上用坊文化艺术有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010 87691616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,聂轰油画工作室,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13801337337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,妙灵美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010 87394431/32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,红鼎艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,（8610）84599633、13051298011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,敦谊画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-67384112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,思莱德画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 10 59789667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,桼千年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-89896605   13701353053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,K space,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13164289828、84599479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,东方之光艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8610-59789596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,虚空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-58264512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京朴敬美画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 10 8457 8231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京经典太和画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-85952156 65074661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京嘉瑞艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-64651987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京凯晟美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-65301600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,青红皂白版画画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010－86276096、13522317337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,东方元象画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-67376315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,另辟蹊径,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery@perif.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,丰良国际艺术公社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-10-81134323/64389494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,联画廊|6号库影像馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-10-83946664/13391961501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,玛斯德比当代艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-10-64314986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,平行线画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-13910118792、13381420051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,永一格艺廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0086-10-84568011，01084564683，13371713059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,中国当代画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-8456 2421   135 21 49 21 01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,魔卡空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-10-13581674031/13371767967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,美阿画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66409060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,藏酷·新媒体艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(010)65065637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,文雅堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(010)63023276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,嘉维画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-67367133, 13801262971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,提案艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-64381785、010-84536193、13911166261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,宋庄艺术合作社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-89572984　13381422701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,中国艺苑中心画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13552446848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,和静园艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,（86）010-69595787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,潜龙画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-52023903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,云天影像空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.10.52023892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,魁逸轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-86608207 64437864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,“艺群女屋”画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-89578536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,“岭南丽”油画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-63039359   13910981101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,你画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-10-67367822 86-13501256232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,华彬艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-85288528转,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,香格里拉艺术中心萨特空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13301363919 86873086 64369938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大山美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010 6505 2988，010 6505 8987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺术景北京,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,＋86 (10) 6431 6962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,甄典空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62073537 62070015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,紫霖轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-10-67201188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,华艺莎艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8459 9525/6433 2673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,境界画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,（86）10-89579965　13701036867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,卧雪堂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0571-87915851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,创意空间艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-6407 4426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,零度空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-64320093/84330362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,我风堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-010-85964606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,798正当代艺术会,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-64324150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,La Case 艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010 84702312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,和氏璧画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68250881、68250882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,苏蒙画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-80923038　89579113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,聚宝斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13853517658、13863856968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京U空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86－10－6432－2620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,三乘三画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-67387705、13701363372、冯先生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,国际水墨联盟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-82848575、13439982177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,73画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01067377853、13522579768、13699208046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,全色美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13801013788、15920065588、(852)68145788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,宣和美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-63043381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,潜空间画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13911195654　64337416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,凃克艺术研究基金会,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-67375972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,至上画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13601229081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DR画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,（8610）84599706 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,尚上仁和画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-89579582、13520091972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,奕源庄艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-64314793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,桑苍画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15910761012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,都京画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010 82960387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,798菊香书屋艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-84599602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,壹美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-69594127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,墨之道艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 10 52023828  52023825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,之昂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-10-64321718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,明天艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-84305003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京绘馨坊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(010)65186844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,环宇经典艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-64155134、64183012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
